epoch,step,batch,train_loss,train_xyz_loss,train_class_loss
10,885,12,0.10087890177965164,0.09819134324789047,0.005375114735215902
10,886,13,0.09544609487056732,0.08609646558761597,0.018699251115322113
10,887,14,0.08240105211734772,0.06420683115720749,0.03638844192028046
10,888,15,0.09037856012582779,0.07817193120718002,0.024413257837295532
10,889,16,0.14000317454338074,0.10999806225299835,0.06001022085547447
10,890,17,0.09171054512262344,0.08924933522939682,0.004922416992485523
10,891,18,0.1168452724814415,0.1134534701704979,0.006783600896596909
10,892,19,0.07233438640832901,0.06583346426486969,0.013001840561628342
10,893,20,0.09384262561798096,0.0825870931148529,0.022511063143610954
10,894,21,0.07586140930652618,0.0718279778957367,0.00806686095893383
10,895,22,0.11231223493814468,0.10574164986610413,0.01314117107540369
10,896,23,0.12709763646125793,0.123883455991745,0.006428353488445282
10,897,24,0.08557349443435669,0.07074150443077087,0.029663976281881332
10,898,25,0.10754716396331787,0.1044427901506424,0.006208740174770355
10,899,26,0.14815020561218262,0.1318352371454239,0.03262994438409805
10,900,27,0.068552166223526,0.06062363088130951,0.015857063233852386
10,901,28,0.06317570060491562,0.05667867511510849,0.012994052842259407
10,902,29,0.11252717673778534,0.10960840433835983,0.005837548989802599
10,903,30,0.06893638521432877,0.06270512193441391,0.012462531216442585
10,904,31,0.09772227704524994,0.09569694101810455,0.004050677642226219
10,905,32,0.10414907336235046,0.09761396050453186,0.01307022012770176
10,906,33,0.07220251113176346,0.057247113436460495,0.029910799115896225
10,907,34,0.09414110332727432,0.08379729837179184,0.020687615498900414
10,908,35,0.10978598147630692,0.1049811840057373,0.009609591215848923
10,909,36,0.07181685417890549,0.06770753860473633,0.008218632079660892
10,910,37,0.10745593905448914,0.08968745172023773,0.035536978393793106
10,911,38,0.14601650834083557,0.1431741714477539,0.0056846728548407555
10,912,39,0.07522214204072952,0.06611205637454987,0.018220169469714165
10,913,40,0.06964205950498581,0.06798350811004639,0.0033170985989272594
10,914,41,0.09993374347686768,0.09828577935695648,0.0032959305681288242
10,915,42,0.0726403146982193,0.06116197630763054,0.02295667864382267
10,916,43,0.05909312516450882,0.051641639322042465,0.01490296795964241
10,917,44,0.05655940622091293,0.05304477736353874,0.007029254920780659
10,918,45,0.09315799176692963,0.0907323807477951,0.004851228557527065
10,919,46,0.06859547644853592,0.06486497819423676,0.007460989523679018
10,920,47,0.09025479853153229,0.08540485799312592,0.009699877351522446
10,921,48,0.06604235619306564,0.06338586658239365,0.005312973167747259
10,922,49,0.08315335214138031,0.07699839770793915,0.012309916317462921
10,923,50,0.08480921387672424,0.08195966482162476,0.0056990971788764
10,924,51,0.06682077795267105,0.06476010382175446,0.004121342673897743
10,925,52,0.08171498775482178,0.07959404587745667,0.004241884686052799
10,926,53,0.08115631341934204,0.07895825803279877,0.0043961163610219955
10,927,54,0.08078913390636444,0.0775858536362648,0.006406567525118589
10,928,55,0.0656595304608345,0.061680734157562256,0.007957598194479942
10,929,56,0.0809163823723793,0.07411472499370575,0.013603311032056808
10,930,57,0.10472701489925385,0.09652438014745712,0.016405275091528893
10,931,58,0.09184858202934265,0.07350625097751617,0.03668465465307236
10,932,59,0.07003060728311539,0.06840197741985321,0.0032572532072663307
10,933,60,0.11665786057710648,0.11476349830627441,0.003788728266954422
10,934,61,0.07926870882511139,0.07624346762895584,0.006050487980246544
10,935,62,0.05377260223031044,0.04204178974032402,0.02346162311732769
10,936,63,0.0692920833826065,0.06289279460906982,0.012798573821783066
10,937,64,0.042814694344997406,0.04154530167579651,0.002538782311603427
10,938,65,0.0899055153131485,0.08656707406044006,0.006676882971078157
10,939,66,0.07260432094335556,0.07098686695098877,0.0032349040266126394
10,940,67,0.08723311126232147,0.07611493766307831,0.022236349061131477
10,941,68,0.062221743166446686,0.05379275605082512,0.016857977956533432
10,942,69,0.1263647824525833,0.08761881291866302,0.07749194651842117
10,943,70,0.08616519719362259,0.08450682461261749,0.003316749120131135
10,944,71,0.09470757842063904,0.0903019905090332,0.00881117582321167
10,945,72,0.06269078701734543,0.061416082084178925,0.00254941382445395
10,946,73,0.07232221215963364,0.07061311602592468,0.0034181945957243443
10,947,74,0.057999178767204285,0.05591512843966484,0.004168097395449877
10,948,75,0.08569519221782684,0.05112266540527344,0.06914506107568741
10,949,76,0.10632118582725525,0.06031861901283264,0.09200513362884521
10,950,77,0.06557490676641464,0.059920262545347214,0.011309284716844559
10,951,78,0.08623849600553513,0.08029179275035858,0.011893409304320812
10,952,79,0.08034289628267288,0.07570337504148483,0.009279039688408375
10,953,80,0.08636868745088577,0.08439179509878159,0.00395378191024065
10,954,81,0.07519667595624924,0.07060495018959045,0.009183453395962715
10,955,82,0.07955068349838257,0.07703188061714172,0.005037602502852678
10,956,83,0.09917342662811279,0.07413838058710098,0.05007009208202362
10,957,84,0.05792080610990524,0.054499875754117966,0.006841864436864853
10,958,85,0.14442391693592072,0.10702727735042572,0.07479328662157059
10,959,86,0.06173814460635185,0.05682851001620293,0.009819267317652702
10,960,87,0.0797397643327713,0.07845356315374374,0.0025724079459905624
10,961,88,0.07498537003993988,0.07326944172382355,0.0034318536054342985
10,962,89,0.059718433767557144,0.0580151304602623,0.003406604751944542
10,963,90,0.07368729263544083,0.07166692614555359,0.0040407381020486355
10,964,91,0.1583690494298935,0.14234277606010437,0.03205254301428795
10,965,92,0.12127968668937683,0.08049772679805756,0.08156391233205795
10,966,93,0.08586516231298447,0.08436219394207001,0.003005930921062827
10,967,94,0.04239583760499954,0.04086010903120041,0.003071459708735347
10,968,95,0.08040061593055725,0.06425261497497559,0.03229600563645363
10,969,96,0.06440626829862595,0.06152082979679108,0.005770878400653601
10,970,97,0.050123728811740875,0.04773098975419998,0.004785474389791489
11,971,1,0.07625293731689453,0.06890615075826645,0.014693576842546463
11,972,2,0.07305450737476349,0.0686061829328537,0.008896642364561558
11,973,3,0.07479596883058548,0.0702148824930191,0.009162175469100475
11,974,4,0.05416795611381531,0.04569317027926445,0.016949571669101715
11,975,5,0.07962794601917267,0.06749466806650162,0.024266552180051804
11,976,6,0.12173260003328323,0.10019971430301666,0.04306577518582344
11,977,7,0.06580526381731033,0.06250010430812836,0.0066103204153478146
11,978,8,0.0848260372877121,0.080171138048172,0.00930980034172535
11,979,9,0.07674343883991241,0.07486575841903687,0.0037553668953478336
11,980,10,0.0681275725364685,0.06610746681690216,0.0040402160957455635
11,981,11,0.08659406751394272,0.0842120572924614,0.004764020908623934
11,982,12,0.1623673141002655,0.15807120501995087,0.008592216297984123
11,983,13,0.08468670397996902,0.07593078911304474,0.01751183532178402
11,984,14,0.07770669460296631,0.07022096961736679,0.014971442520618439
11,985,15,0.06364089995622635,0.06161932274699211,0.004043158609420061
11,986,16,0.07298505306243896,0.07062242925167084,0.004725251346826553
11,987,17,0.09185384213924408,0.08909700810909271,0.00551366712898016
11,988,18,0.10086554288864136,0.09723266959190369,0.00726575031876564
11,989,19,0.07502243667840958,0.06663994491100311,0.01676497980952263
11,990,20,0.057794004678726196,0.04641526937484741,0.02275746688246727
11,991,21,0.06143695488572121,0.05307355523109436,0.016726801171898842
11,992,22,0.07612904906272888,0.06520505249500275,0.02184799499809742
11,993,23,0.07314063608646393,0.07079587876796722,0.004689509514719248
11,994,24,0.056681547313928604,0.05294469743967056,0.0074736978858709335
11,995,25,0.0707019567489624,0.06572220474481583,0.00995950773358345
11,996,26,0.1616368442773819,0.15298967063426971,0.01729433983564377
11,997,27,0.057278554886579514,0.054710522294044495,0.0051360647194087505
11,998,28,0.0725313276052475,0.05999919772148132,0.0250642541795969
11,999,29,0.0633573830127716,0.06023415923118591,0.006246448494493961
11,1000,30,0.14179229736328125,0.13458964228630066,0.014405296184122562
11,1001,31,0.06750056892633438,0.06614792346954346,0.002705290913581848
11,1002,32,0.08229999989271164,0.08067145943641663,0.00325708813033998
11,1003,33,0.11656506359577179,0.1113676056265831,0.010394912213087082
11,1004,34,0.1478116810321808,0.14552459120750427,0.004574182443320751
11,1005,35,0.06356777995824814,0.05847407504916191,0.010187414474785328
11,1006,36,0.0758158266544342,0.0563720278441906,0.038887590169906616
11,1007,37,0.07011878490447998,0.06806179136037827,0.004113988950848579
11,1008,38,0.07842555642127991,0.07547026127576828,0.00591058935970068
11,1009,39,0.08756989985704422,0.0856892317533493,0.0037613376043736935
11,1010,40,0.15551461279392242,0.14762946963310242,0.015770280733704567
11,1011,41,0.05451544374227524,0.050537802278995514,0.007955282926559448
11,1012,42,0.06668347865343094,0.06435231864452362,0.004662314895540476
11,1013,43,0.07447784394025803,0.07016050815582275,0.008634669706225395
11,1014,44,0.06010637432336807,0.05769632011651993,0.004820104688405991
11,1015,45,0.09466154128313065,0.08898951858282089,0.011344044469296932
11,1016,46,0.0897759422659874,0.08606640994548798,0.007419068831950426
11,1017,47,0.11102547496557236,0.09922690689563751,0.023597141727805138
11,1018,48,0.046363916248083115,0.044006481766700745,0.004714870359748602
11,1019,49,0.16575798392295837,0.15013480186462402,0.031246356666088104
11,1020,50,0.08610574901103973,0.08388368785381317,0.00444412836804986
11,1021,51,0.0731552392244339,0.07066090404987335,0.004988677334040403
11,1022,52,0.0902012288570404,0.0883910059928894,0.0036204447969794273
11,1023,53,0.09497702121734619,0.07964308559894562,0.03066786751151085
11,1024,54,0.0674070343375206,0.06524123251438141,0.004331601783633232
11,1025,55,0.0714452937245369,0.06808917969465256,0.006712222937494516
11,1026,56,0.10314687341451645,0.10044129937887192,0.005411152262240648
11,1027,57,0.12404495477676392,0.1193457692861557,0.009398369118571281
11,1028,58,0.09702118486166,0.09549860656261444,0.0030451498460024595
11,1029,59,0.0662052184343338,0.06260938942432404,0.007191663607954979
11,1030,60,0.05376511812210083,0.05176781862974167,0.003994600381702185
11,1031,61,0.07506988942623138,0.06671887636184692,0.016702018678188324
11,1032,62,0.0889880433678627,0.08384227007627487,0.010291540995240211
11,1033,63,0.08005482703447342,0.05296194553375244,0.054185763001441956
11,1034,64,0.07516034692525864,0.07204709947109222,0.006226492114365101
11,1035,65,0.08353682607412338,0.08250018209218979,0.0020732951816171408
11,1036,66,0.04431217163801193,0.04213482141494751,0.00435470137745142
11,1037,67,0.07870330661535263,0.060736171901226044,0.03593427315354347
11,1038,68,0.11599768698215485,0.11482967436313629,0.0023360231425613165
11,1039,69,0.06582310050725937,0.06442420184612274,0.002797798253595829
11,1040,70,0.062118399888277054,0.051814138889312744,0.02060852013528347
11,1041,71,0.053284090012311935,0.051547370851039886,0.003473434830084443
11,1042,72,0.07433158159255981,0.06545647978782654,0.017750203609466553
11,1043,73,0.0698508620262146,0.06576460599899292,0.008172506466507912
11,1044,74,0.1171054020524025,0.07046656310558319,0.09327767789363861
11,1045,75,0.03991570696234703,0.03898495063185692,0.0018615162698552012
11,1046,76,0.06280051171779633,0.05159027501940727,0.02242046780884266
11,1047,77,0.05523717403411865,0.05292508006095886,0.004624187480658293
11,1048,78,0.0652884691953659,0.06335671246051788,0.0038635197561234236
11,1049,79,0.0581100657582283,0.043594907969236374,0.029030319303274155
11,1050,80,0.06384991109371185,0.050531789660453796,0.026636242866516113
11,1051,81,0.06728783994913101,0.06406348943710327,0.006448694970458746
11,1052,82,0.06977454572916031,0.06745699048042297,0.0046351077035069466
11,1053,83,0.05289163067936897,0.05080091208219528,0.0041814399883151054
11,1054,84,0.05357690900564194,0.05099034309387207,0.005173131357878447
11,1055,85,0.07726934552192688,0.07499987632036209,0.004538934212177992
11,1056,86,0.06253828853368759,0.05635664984583855,0.012363270856440067
11,1057,87,0.0582846961915493,0.05612015724182129,0.004329079296439886
11,1058,88,0.07974789291620255,0.06115908920764923,0.03717760741710663
11,1059,89,0.06711453199386597,0.06392916291952133,0.006370733492076397
11,1060,90,0.06325609236955643,0.05694600194692612,0.012620181776583195
11,1061,91,0.09017547965049744,0.08848676085472107,0.0033774429466575384
11,1062,92,0.050617046654224396,0.04512712359428406,0.010979846119880676
11,1063,93,0.053383100777864456,0.05247106775641441,0.0018240673234686255
11,1064,94,0.04972562566399574,0.04430340975522995,0.010844433680176735
11,1065,95,0.09402179718017578,0.09204642474651337,0.0039507378824055195
11,1066,96,0.08422143757343292,0.08312021940946579,0.0022024333011358976
11,1067,97,0.07134093344211578,0.07043134421110153,0.001819183467887342
12,1068,1,0.08668576925992966,0.06987352669239044,0.03362448513507843
12,1069,2,0.12917596101760864,0.09292956441640854,0.0724928081035614
12,1070,3,0.07926666736602783,0.06796835362911224,0.022596625611186028
12,1071,4,0.05184219032526016,0.05063122510910034,0.002421929966658354
12,1072,5,0.08308092504739761,0.08154770731925964,0.0030664389487355947
12,1073,6,0.06527426838874817,0.062326930463314056,0.0058946767821908
12,1074,7,0.058815449476242065,0.05317313224077225,0.011284631676971912
12,1075,8,0.05058792605996132,0.04599164053797722,0.009192570112645626
12,1076,9,0.05936291068792343,0.0576343834400177,0.0034570565912872553
12,1077,10,0.05820653587579727,0.05662322789430618,0.0031666141003370285
12,1078,11,0.06771513819694519,0.06396263837814331,0.00750500475987792
12,1079,12,0.062404241412878036,0.05896422266960144,0.006880035623908043
12,1080,13,0.14435257017612457,0.10941537469625473,0.06987439841032028
12,1081,14,0.08784903585910797,0.08496402204036713,0.00577002065256238
12,1082,15,0.06116515398025513,0.05884762108325958,0.0046350653283298016
12,1083,16,0.11806002259254456,0.09566569328308105,0.044788651168346405
12,1084,17,0.08838865160942078,0.0865946039557457,0.0035880981013178825
12,1085,18,0.10251253098249435,0.08700764179229736,0.03100978024303913
12,1086,19,0.06389272212982178,0.05439899489283562,0.018987450748682022
12,1087,20,0.07940774410963058,0.07799281179904938,0.0028298606630414724
12,1088,21,0.08161577582359314,0.06285639107227325,0.03751876950263977
12,1089,22,0.05738036334514618,0.05087491124868393,0.013010907918214798
12,1090,23,0.06690815836191177,0.06439127773046494,0.005033763125538826
12,1091,24,0.1269690841436386,0.12430725991725922,0.005323644261807203
12,1092,25,0.05465001240372658,0.0524635836482048,0.004372858442366123
12,1093,26,0.06374698877334595,0.05655081197619438,0.014392350800335407
12,1094,27,0.055765144526958466,0.05397729203104973,0.0035757082514464855
12,1095,28,0.07405870407819748,0.07267607748508453,0.002765251323580742
12,1096,29,0.10061504691839218,0.0938265323638916,0.013577034696936607
12,1097,30,0.05042783543467522,0.04917580634355545,0.002504058415070176
12,1098,31,0.060012269765138626,0.05686097592115402,0.006302584894001484
12,1099,32,0.052968911826610565,0.04631662368774414,0.013304577209055424
12,1100,33,0.05791575089097023,0.054565899074077606,0.00669970503076911
12,1101,34,0.04897275194525719,0.04002748429775238,0.017890537157654762
12,1102,35,0.06093977391719818,0.05520087480545044,0.01147779542952776
12,1103,36,0.06313163042068481,0.06175246462225914,0.002758331596851349
12,1104,37,0.0805739313364029,0.07438327372074127,0.012381307780742645
12,1105,38,0.07049421966075897,0.06929419934749603,0.0024000389967113733
12,1106,39,0.0711284950375557,0.06990164518356323,0.002453695749863982
12,1107,40,0.06363292783498764,0.06177810579538345,0.0037096431478857994
12,1108,41,0.051022615283727646,0.04846523702144623,0.00511475745588541
12,1109,42,0.04747890681028366,0.046380024403333664,0.002197763416916132
12,1110,43,0.07299330830574036,0.07088983803987503,0.0042069414630532265
12,1111,44,0.05402221903204918,0.04776068031787872,0.012523079290986061
12,1112,45,0.055188462138175964,0.052797459065914154,0.004782005213201046
12,1113,46,0.1147812157869339,0.06791315972805023,0.09373610466718674
12,1114,47,0.06718822568655014,0.06104500591754913,0.012286437675356865
12,1115,48,0.060148607939481735,0.05608374625444412,0.008129720576107502
12,1116,49,0.053831860423088074,0.05235057696700096,0.0029625636525452137
12,1117,50,0.1117497980594635,0.10004578530788422,0.02340802364051342
12,1118,51,0.052151456475257874,0.04825443774461746,0.007794039323925972
12,1119,52,0.0491461455821991,0.0452706515789032,0.007750984746962786
12,1120,53,0.06230014190077782,0.058167632669210434,0.008265020325779915
12,1121,54,0.11667334288358688,0.1137920469045639,0.005762594752013683
12,1122,55,0.098972387611866,0.07096780836582184,0.05600915849208832
12,1123,56,0.11300967633724213,0.06331480294466019,0.09938975423574448
12,1124,57,0.12154083698987961,0.09264521300792694,0.057791244238615036
12,1125,58,0.07944034039974213,0.07345851510763168,0.01196365151554346
12,1126,59,0.08445663005113602,0.08210016041994095,0.0047129373997449875
12,1127,60,0.06136707216501236,0.05352955311536789,0.015675034373998642
12,1128,61,0.0654539242386818,0.056335121393203735,0.018237611278891563
12,1129,62,0.06694788485765457,0.05917789787054062,0.015539979562163353
12,1130,63,0.0408310741186142,0.038896508514881134,0.0038691305089741945
12,1131,64,0.059569377452135086,0.056788913905620575,0.005560929421335459
12,1132,65,0.08697059005498886,0.08449201285839081,0.004957149270921946
12,1133,66,0.11165756732225418,0.08701347559690475,0.049288179725408554
12,1134,67,0.09284358471632004,0.09128996729850769,0.0031072364654392004
12,1135,68,0.07360292971134186,0.04731673002243042,0.052572399377822876
12,1136,69,0.08852359652519226,0.08716508001089096,0.002717026276513934
12,1137,70,0.07238338887691498,0.061857014894485474,0.021052749827504158
12,1138,71,0.06899280101060867,0.06579043716192245,0.006404728628695011
12,1139,72,0.09519610553979874,0.08831560611724854,0.013761002570390701
12,1140,73,0.05571138113737106,0.05431957170367241,0.00278361514210701
12,1141,74,0.052839506417512894,0.0502830445766449,0.0051129222847521305
12,1142,75,0.04475295543670654,0.04114913195371628,0.007207650225609541
12,1143,76,0.08927831053733826,0.08553432673215866,0.007487964350730181
12,1144,77,0.06913638114929199,0.06629130989313126,0.0056901355274021626
12,1145,78,0.12047383934259415,0.11178389191627502,0.017379896715283394
12,1146,79,0.09029039740562439,0.0889909490942955,0.002598899882286787
12,1147,80,0.05435503274202347,0.04936745762825012,0.009975152090191841
12,1148,81,0.061380818486213684,0.05604296177625656,0.01067571435123682
12,1149,82,0.03855619579553604,0.03602837026119232,0.00505564920604229
12,1150,83,0.0929466113448143,0.08977437019348145,0.00634448928758502
12,1151,84,0.10285834968090057,0.10054656118154526,0.004623582120984793
12,1152,85,0.09914395213127136,0.09725725650787354,0.0037733984645456076
12,1153,86,0.052410420030355453,0.05046571418642998,0.0038894126191735268
12,1154,87,0.06486120820045471,0.06330350041389465,0.003115423023700714
12,1155,88,0.047711510211229324,0.044603973627090454,0.006215075496584177
12,1156,89,0.07058160752058029,0.06753526628017426,0.006092685740441084
12,1157,90,0.10933224856853485,0.08864957094192505,0.0413653627038002
12,1158,91,0.06157100945711136,0.05868063494563103,0.005780745763331652
12,1159,92,0.12205199897289276,0.10810979455709457,0.027884408831596375
12,1160,93,0.046714190393686295,0.043116502463817596,0.007195376791059971
12,1161,94,0.07566490024328232,0.07011157274246216,0.01110665313899517
12,1162,95,0.10434459894895554,0.10299938917160034,0.0026904200203716755
12,1163,96,0.09696178883314133,0.09150564670562744,0.010912278667092323
12,1164,97,0.12087786942720413,0.10380391776561737,0.03414790704846382
13,1165,1,0.061452001333236694,0.06072850152850151,0.0014469990273937583
13,1166,2,0.07387859374284744,0.07205994427204132,0.0036373049952089787
13,1167,3,0.09608754515647888,0.06692778319120407,0.05831952393054962
13,1168,4,0.05976877361536026,0.05721389502286911,0.0051097571849823
13,1169,5,0.07452194392681122,0.07287684082984924,0.0032902087550610304
13,1170,6,0.05385037139058113,0.05208878964185715,0.0035231653600931168
13,1171,7,0.07619517296552658,0.07159191370010376,0.009206520393490791
13,1172,8,0.06443265080451965,0.061195921152830124,0.006473465822637081
13,1173,9,0.07777949422597885,0.07586713135242462,0.003824724582955241
13,1174,10,0.0821613147854805,0.07524862140417099,0.013825392350554466
13,1175,11,0.05350999906659126,0.04948907345533371,0.008041851222515106
13,1176,12,0.06065107136964798,0.04319397360086441,0.03491419553756714
13,1177,13,0.1099264994263649,0.10874881595373154,0.002355368575081229
13,1178,14,0.07661545276641846,0.07509424537420273,0.0030424105934798717
13,1179,15,0.07913713902235031,0.07635670155286789,0.005560881923884153
13,1180,16,0.0811348631978035,0.07930617034435272,0.0036573908291757107
13,1181,17,0.06376522779464722,0.06268786638975143,0.002154718153178692
13,1182,18,0.06184328347444534,0.0487985722720623,0.026089420542120934
13,1183,19,0.06939803808927536,0.06833553314208984,0.0021250122226774693
13,1184,20,0.09972243756055832,0.09713831543922424,0.0051682437770068645
13,1185,21,0.09320999681949615,0.08578857779502869,0.014842836186289787
13,1186,22,0.04318244010210037,0.040469132363796234,0.005426617804914713
13,1187,23,0.11490540206432343,0.10838641971349716,0.01303797122091055
13,1188,24,0.08952029794454575,0.08312295377254486,0.012794683687388897
13,1189,25,0.05733603239059448,0.04731772840023041,0.02003660425543785
13,1190,26,0.09408823400735855,0.0912058874964714,0.005764691159129143
13,1191,27,0.058645255863666534,0.05508558079600334,0.007119346875697374
13,1192,28,0.09063076227903366,0.08994587510824203,0.001369771547615528
13,1193,29,0.07261497527360916,0.06972504407167435,0.005779859609901905
13,1194,30,0.060333020985126495,0.05783403664827347,0.004997968208044767
13,1195,31,0.06715456396341324,0.0615699402987957,0.011169240809977055
13,1196,32,0.04173131659626961,0.03908541426062584,0.005291801877319813
13,1197,33,0.06682659685611725,0.06484226882457733,0.003968656994402409
13,1198,34,0.0438629686832428,0.043158095329999924,0.0014097434468567371
13,1199,35,0.0945458933711052,0.08685144037008286,0.015388903208076954
13,1200,36,0.06650373339653015,0.05247639864683151,0.028054671362042427
13,1201,37,0.0861867219209671,0.07508175075054169,0.022209936752915382
13,1202,38,0.07904515415430069,0.07362274825572968,0.010844817385077477
13,1203,39,0.05040959268808365,0.04548833519220352,0.009842517785727978
13,1204,40,0.07609585672616959,0.06689443439245224,0.01840285025537014
13,1205,41,0.06956998258829117,0.06706952303647995,0.005000912584364414
13,1206,42,0.05649362504482269,0.049951713532209396,0.013083823956549168
13,1207,43,0.06309650093317032,0.06109313294291496,0.004006729461252689
13,1208,44,0.054327912628650665,0.05244450271129608,0.003766822861507535
13,1209,45,0.06917514652013779,0.06833331286907196,0.001683674636296928
13,1210,46,0.05363137647509575,0.04801595211029053,0.011230847798287868
13,1211,47,0.07837029546499252,0.07483383268117905,0.007072932552546263
13,1212,48,0.08436933159828186,0.0818227156996727,0.005093232728540897
13,1213,49,0.07065899670124054,0.06375804543495178,0.013801902532577515
13,1214,50,0.07702431082725525,0.06609870493412018,0.021851208060979843
13,1215,51,0.05533203110098839,0.05464150756597519,0.0013810493983328342
13,1216,52,0.05749521777033806,0.05299173295497894,0.00900697149336338
13,1217,53,0.04704638943076134,0.042754244059324265,0.008584289811551571
13,1218,54,0.06486458331346512,0.061056457459926605,0.007616246584802866
13,1219,55,0.04403906315565109,0.043171387165784836,0.0017353506991639733
13,1220,56,0.07998479902744293,0.07842965424060822,0.0031102835200726986
13,1221,57,0.031756263226270676,0.03092023730278015,0.001672050915658474
13,1222,58,0.061688993126153946,0.06045752763748169,0.002462927717715502
13,1223,59,0.05758645012974739,0.055692896246910095,0.003787105204537511
13,1224,60,0.05107300356030464,0.049160342663526535,0.0038253189995884895
13,1225,61,0.048123784363269806,0.045820318162441254,0.004606935195624828
13,1226,62,0.04223627969622612,0.04154336452484131,0.0013858267338946462
13,1227,63,0.06882068514823914,0.06788532435894012,0.0018707142444327474
13,1228,64,0.04422282427549362,0.04294992983341217,0.0025457905139774084
13,1229,65,0.03534221649169922,0.033721230924129486,0.0032419716008007526
13,1230,66,0.06368112564086914,0.061588577926158905,0.004185094498097897
13,1231,67,0.05535488575696945,0.05404752492904663,0.0026147207245230675
13,1232,68,0.034758057445287704,0.03351501747965813,0.0024860785342752934
13,1233,69,0.06347981840372086,0.06157393753528595,0.0038117668591439724
13,1234,70,0.06440525501966476,0.06301963329315186,0.0027712504379451275
13,1235,71,0.05837409198284149,0.056840941309928894,0.003066304372623563
13,1236,72,0.09661345928907394,0.08814525604248047,0.0169364083558321
13,1237,73,0.059143710881471634,0.0551438182592392,0.007999783381819725
13,1238,74,0.11323770880699158,0.11210732161998749,0.002260776236653328
13,1239,75,0.04705793410539627,0.045724254101514816,0.0026673602405935526
13,1240,76,0.06764979660511017,0.06476175785064697,0.005776081699877977
13,1241,77,0.07332418859004974,0.0727444589138031,0.001159456791356206
13,1242,78,0.07695288956165314,0.07577511668205261,0.00235554832033813
13,1243,79,0.054282475262880325,0.053218990564346313,0.0021269693970680237
13,1244,80,0.06136992201209068,0.05976960062980652,0.003200642764568329
13,1245,81,0.10782923549413681,0.08507378399372101,0.0455109067261219
13,1246,82,0.05382035672664642,0.05323977395892143,0.0011611685622483492
13,1247,83,0.052200350910425186,0.0504545196890831,0.0034916605800390244
13,1248,84,0.05554243549704552,0.05272137373685837,0.0056421225890517235
13,1249,85,0.08833207935094833,0.08535173535346985,0.00596069497987628
13,1250,86,0.06656019389629364,0.06513971090316772,0.0028409610968083143
13,1251,87,0.04625946655869484,0.04347493499517441,0.005569064058363438
13,1252,88,0.09973137825727463,0.09834617376327515,0.0027704087551683187
13,1253,89,0.06263908743858337,0.05673042684793472,0.0118173249065876
13,1254,90,0.08226031064987183,0.06618472188711166,0.03215118497610092
13,1255,91,0.06008416414260864,0.058806296437978745,0.002555732149630785
13,1256,92,0.06299127638339996,0.05749361962080002,0.010995320044457912
13,1257,93,0.06416572630405426,0.061236560344696045,0.0058583286590874195
13,1258,94,0.0813799649477005,0.07973413914442062,0.003291655331850052
13,1259,95,0.05363995209336281,0.04736468195915222,0.01255053747445345
13,1260,96,0.06127222254872322,0.058895573019981384,0.004753297660499811
13,1261,97,0.15739665925502777,0.1561509668827057,0.0024913791567087173
14,1262,1,0.047650132328271866,0.04634811729192734,0.002604028210043907
14,1263,2,0.07993938028812408,0.0669201910495758,0.026038385927677155
14,1264,3,0.0736393854022026,0.0726996660232544,0.001879431656561792
14,1265,4,0.06176649034023285,0.06025388091802597,0.0030252172145992517
14,1266,5,0.14870837330818176,0.09270673990249634,0.11200325936079025
14,1267,6,0.1624060869216919,0.10629381984472275,0.1122245267033577
14,1268,7,0.0992007851600647,0.060305725783109665,0.07779011130332947
14,1269,8,0.06247539073228836,0.057211071252822876,0.010528638027608395
14,1270,9,0.06868967413902283,0.060449790209531784,0.016479771584272385
14,1271,10,0.11319103091955185,0.10577671974897385,0.014828618615865707
14,1272,11,0.12844420969486237,0.08198121190071106,0.09292599558830261
14,1273,12,0.0525696761906147,0.04942253977060318,0.006294275168329477
14,1274,13,0.16053813695907593,0.0540594682097435,0.21295732259750366
14,1275,14,0.08764318376779556,0.0862051248550415,0.002876111539080739
14,1276,15,0.10030965507030487,0.08824674785137177,0.02412581630051136
14,1277,16,0.07243559509515762,0.07039263844490051,0.004085916094481945
14,1278,17,0.048591915518045425,0.04447459429502487,0.008234643377363682
14,1279,18,0.04701317846775055,0.04267224296927452,0.008681868202984333
14,1280,19,0.03649536520242691,0.03509465232491493,0.0028014271520078182
14,1281,20,0.05139206722378731,0.047894567251205444,0.006994999945163727
14,1282,21,0.08213205635547638,0.07156358659267426,0.0211369376629591
14,1283,22,0.07695899903774261,0.07591879367828369,0.002080417238175869
14,1284,23,0.09454023092985153,0.09156244993209839,0.005955562461167574
14,1285,24,0.0469696968793869,0.04389246553182602,0.006154461298137903
14,1286,25,0.04548521712422371,0.04282764717936516,0.0053151375614106655
14,1287,26,0.110875204205513,0.10880991071462631,0.004130593501031399
14,1288,27,0.07237337529659271,0.05252518877387047,0.039696380496025085
14,1289,28,0.0728345662355423,0.04630456492304802,0.05305999889969826
14,1290,29,0.07086648046970367,0.06441005319356918,0.012912852689623833
14,1291,30,0.04276265576481819,0.0419904887676239,0.0015443338779732585
14,1292,31,0.054422590881586075,0.05103224143385887,0.006780701223760843
14,1293,32,0.042033061385154724,0.04083143547177315,0.0024032513611018658
14,1294,33,0.07401950657367706,0.07078991830348969,0.006459169089794159
14,1295,34,0.06102753058075905,0.057407181710004807,0.0072406986728310585
