epoch,seconds,lr,train_mse_x,train_mse_y,train_mse_z,train_mae_x,train_mae_y,train_mae_z,train_mean_3d_error,train_classification_accuracy,train_loss,train_xyz_loss,train_class_loss,val_mse_x,val_mse_y,val_mse_z,val_mae_x,val_mae_y,val_mae_z,val_mean_3d_error,val_classification_accuracy,val_loss,val_xyz_loss,val_class_loss
65,37.95530915260315,5.460095002604539e-05,0.07962594062389004,0.5497955298801964,0.37008421256651036,0.21899368539910827,0.5723878450477035,0.45677091327443714,0.8708539927573063,1.0,0.013141952242790283,0.012847101826590988,0.000589700881137376,0.05860270746897641,0.2411546079546168,0.20738387504612263,0.18644129382319602,0.3747762270305593,0.3157070566774677,0.6104347485817867,1.0,0.007265981514311189,0.0071975120368629195,0.00013693884050659553
66,37.837284564971924,5.182463258982852e-05,0.07939073768546566,0.5449331980687045,0.3654821822850903,0.21964084936137646,0.576607770540059,0.4499442295643765,0.867941145991075,1.0,0.01294461048852475,0.012734557643373563,0.00042010566849099015,0.05175072423629068,0.22316538043173648,0.13085797983651443,0.1785229446307253,0.35729894046523747,0.2527965121478428,0.5436213041758573,1.0,0.005805018579139291,0.005739307557634231,0.00013142205511836925
67,37.90496206283569,4.9095858424962925e-05,0.06894511349110898,0.4663291168892102,0.34296036044460704,0.20746845333041322,0.5320460355640731,0.444210148506004,0.8219040629546517,1.0,0.011592992436407299,0.011344401334078037,0.0004971821582657561,0.04701300238156283,0.1857168371486231,0.15358111248795456,0.1646966425625892,0.33571239462778896,0.28324933997080654,0.5402377398400011,1.0,0.005602271200274646,0.005536537420895069,0.00013146746321405185
68,37.78144645690918,4.641732050210037e-05,0.07481928342906893,0.5136938301943467,0.34152876315822334,0.21311146119297728,0.5545841428831427,0.44173741070496375,0.8388925946310679,1.0,0.012168747378653715,0.011963343121142748,0.00041080846957133963,0.04957524974479618,0.209519797121703,0.1905055320208805,0.17587241138163925,0.3542195845299517,0.293261579955039,0.57663067458437,1.0,0.00640686703549977,0.006338076912565509,0.0001375800752522686
69,37.58276033401489,4.379166221478699e-05,0.07266013268785362,0.5043872829855897,0.3546952522082713,0.20975293739593,0.5499986412070569,0.4470257021223854,0.8410648708399078,1.0,0.012204911391886645,0.011974411651759848,0.0004609994609766649,0.043126363076168184,0.19147211664924102,0.13671095270252084,0.16386293174639774,0.34399438806092325,0.25537974823621323,0.5322780738980615,1.0,0.00526404200662801,0.005201356798979636,0.00012537041302920432
70,37.59310221672058,4.122147477075275e-05,0.07107231058554188,0.49342816606930984,0.32017178364114957,0.20692860921944334,0.5425421763253698,0.42830632519436407,0.8172319763568892,1.0,0.011558956207629738,0.011353232969574247,0.0004114465741727075,0.05789230811253258,0.2010942901317002,0.1489852881467649,0.19111555931968516,0.34119832100918723,0.28761389035500484,0.5627196625032872,1.0,0.006117392590610415,0.006044400610035333,0.00014598399637416343
71,37.63894987106323,3.870929463470239e-05,0.06687179793428549,0.4725199557693694,0.31957245058286304,0.20167195553839806,0.5345258079867179,0.4248366138239669,0.8093178228252951,1.0,0.011313745136622685,0.0109985133933911,0.0006304636382854819,0.046963434717117745,0.20643648762205186,0.1427080899972959,0.17191054348505572,0.3477920418247333,0.27071204596676735,0.5442633520637085,1.0,0.0056421407399792085,0.005563676972280337,0.0001569274948901425
72,37.696319341659546,3.6257601025131074e-05,0.06913088443943813,0.47448942845752995,0.30607341461947296,0.20618341778736354,0.5361825832466973,0.41829533806970953,0.8053276933254491,1.0,0.011175370905711142,0.01092491149974703,0.0005009189163779073,0.042127549287591146,0.16631769881486533,0.15952524006276556,0.16091639912615385,0.3119565657876804,0.2944424682594103,0.5315213253927303,1.0,0.0053191105814005355,0.00525491580693967,0.00012838949716446354
73,37.80404043197632,3.3868813467634875e-05,0.06602451283401484,0.48612352913349877,0.31522163599198905,0.20125402621599262,0.5385014600991508,0.42624941023471247,0.8099193603871284,1.0,0.011261482805365805,0.011020909446720052,0.0004811466625133664,0.04824741615289639,0.21435846791866148,0.18018941150671056,0.17446320608776744,0.36157348116299026,0.3052421979572337,0.582030512741943,1.0,0.006254528198988598,0.00618665326885462,0.00013574993357790772
74,37.70684266090393,3.154528940713117e-05,0.06502935036597185,0.4664265988289094,0.31847969047766206,0.19781522312454516,0.5318819174453178,0.4243625419816758,0.8023368301959669,1.0,0.011096342843943677,0.0108578114373282,0.00047706285159638124,0.04504261146695459,0.20898417517565382,0.14020907283731018,0.17013048079659465,0.3558163072987151,0.2794657763482583,0.5575336811221494,1.0,0.005545165282695269,0.005474032429800722,0.00014226575648963716
75,37.64683127403259,2.9289321881345295e-05,0.06761246101491156,0.46510960639738735,0.317173601084444,0.20210157146188348,0.5251202983121418,0.4223125886284213,0.8011929511097728,1.0,0.011146854611361497,0.010933456536021848,0.0004267960420275133,0.04120273894874123,0.17796256971431393,0.1127008756061906,0.15800779706230683,0.33384860409550515,0.23661455552624863,0.5036055756769454,1.0,0.004756448704484461,0.004686410912931101,0.00014007565060471228
76,37.5957977771759,2.7103137257858905e-05,0.06440668910326947,0.4587081564634353,0.30281421226681765,0.1973914961939917,0.519499233834911,0.41987986578529185,0.7919091316981391,1.0,0.010722372390862883,0.010556658029534568,0.00033142877948871705,0.03996874335674223,0.15922395923314406,0.14779766821464504,0.15629659910966698,0.29769235587877513,0.2767321915561601,0.5005972367371806,1.0,0.00500715763410962,0.004949947878994532,0.00011441945448819316
77,37.7536199092865,2.4988893036954087e-05,0.05983893234160927,0.42265383469398526,0.29536551308500686,0.18925298360143522,0.5041313361257131,0.41139856377401257,0.7703987663716088,1.0,0.010145113457026856,0.009966798639693773,0.0003566297616998193,0.03994635207389739,0.18181365863638457,0.1589316995349486,0.15682217393087367,0.3405392858877485,0.29151411460495574,0.544586848202704,1.0,0.005355900804457254,0.005289967491681745,0.00013186653493727459
78,37.57843470573425,2.2948675722421117e-05,0.06257924697051044,0.4399007491287424,0.28847416661325187,0.1952740260797552,0.5134710356347111,0.40691357331972133,0.7756611412495384,1.0,0.010332425323629426,0.01013080301905921,0.0004032445447615147,0.03566604974410537,0.15485857510530643,0.14737873917809052,0.14394488565499772,0.2964016485863482,0.263481698490668,0.49183190067308574,1.0,0.00479001206636102,0.0047335399585281485,0.00011294428248126792
79,37.7006254196167,2.0984498762430988e-05,0.06033525373527401,0.4291394174426997,0.2734225376712037,0.19313467911201296,0.5133778246987325,0.3963990839757206,0.7673342011051295,1.0,0.009968204651113543,0.009746649156919418,0.00044311102419095484,0.04182544030508367,0.18173872865454693,0.1446888178091006,0.1620564687991467,0.325030067865138,0.2655685644106497,0.5223851413120841,1.0,0.005228825023400621,0.005173707254788924,0.00011023547791498297
80,37.34977102279663,1.9098300562505293e-05,0.06356800964790164,0.44231419642020214,0.2808828809262094,0.19795216353204342,0.5250496544780836,0.3996311640345807,0.7800138000532739,1.0,0.01031181463135383,0.010089086466063359,0.0004454563285081532,0.03759862827461173,0.1720938022486561,0.1648860008381138,0.15285077181598242,0.3219523076390715,0.2796311313554126,0.5298860711517565,1.0,0.005243932242884263,0.005192928992595056,0.0001020064894168084
81,37.25865912437439,1.729194257254386e-05,0.058840280850368167,0.4193148892378877,0.2795279426611755,0.189053772336343,0.5044676433994223,0.3986565132054668,0.7605388625303339,1.0,0.009889626662060256,0.009685207750466156,0.000408837794574302,0.03745783727937314,0.16464625364352642,0.12151466375400007,0.15290928464072917,0.3125192047788588,0.2563459097707867,0.4952216963544375,1.0,0.004593004742369574,0.0045409431975509595,0.00010412313980941552
82,37.09933352470398,1.5567207449798535e-05,0.057810611711732386,0.40986437842312584,0.28550831088359085,0.18840360240127402,0.49652238878550825,0.4051605303644864,0.7574057843006711,1.0,0.00981859928862288,0.009644048269621017,0.0003491019672368508,0.03939241693889139,0.2066731911022977,0.11761693875115145,0.16000501038267104,0.35806220887107676,0.2462023512859027,0.5290220956037698,1.0,0.004976569228268788,0.004922385010149741,0.00010836840436037253
83,36.953869581222534,1.3925797299605643e-05,0.06047473281052708,0.4182861559056819,0.26770295530277843,0.1935732022733432,0.5006365823915531,0.39135196719134113,0.7548270875406559,1.0,0.00976945500484405,0.009583507535762677,0.0003718949968414969,0.042223721246676074,0.17823106005404613,0.11311242457777938,0.16122133540674347,0.32737397859027995,0.24052254334881157,0.5027365850428409,1.0,0.004788489584668727,0.004735465501061726,0.00010604819270737087
84,36.83618760108948,1.2369331995613658e-05,0.05877795034953791,0.42637610381457675,0.2741416369722514,0.18797643619202686,0.5045506377635399,0.39807237688103475,0.7610904005747777,1.0,0.009841710364933864,0.009670017964145431,0.0003433848141761207,0.04128099398605762,0.20191421324835243,0.12246806718938831,0.16061424920490397,0.34637283160718957,0.2625497451528298,0.5268258630057145,1.0,0.0050775823873748125,0.005023643060244969,0.00010787870033708247
85,36.98262667655945,1.0899347581163235e-05,0.05636700027851118,0.4002227357152443,0.27014256774047773,0.18584109139928698,0.4945629276709095,0.3900850866557943,0.7458048203339581,1.0,0.009517674042800168,0.009297482322632552,0.000440383480556744,0.03379085930501098,0.16767085788830685,0.14840086776081265,0.1432098202553892,0.31429145844729334,0.27462068015255836,0.5137579365324866,1.0,0.004835360576067565,0.004779967980293075,0.00011078521631585515
86,36.71403241157532,9.517294753398076e-06,0.058639419487897304,0.4196958544957441,0.266850796360227,0.18897325053265968,0.5037961103415249,0.3939271266501326,0.7549486570892383,1.0,0.009684253609433225,0.009509833251611822,0.0003488407609709163,0.03896329631964125,0.1609293685918857,0.13612039421041144,0.15665125125475263,0.31518121422148687,0.25848597441426563,0.5042333386489014,1.0,0.004819687765511528,0.00476672438941276,0.00010592680314024587
87,36.780237436294556,8.224537431601918e-06,0.05530089504628476,0.40640214532276075,0.25929409086067495,0.18317396473290273,0.4966273645862247,0.3872389424460804,0.7440895733226653,1.0,0.00932612795564842,0.009160820867199368,0.0003306142396187906,0.03672431564908165,0.15056133432575866,0.1424087269764264,0.14962141344298394,0.2994397043640783,0.2718761100711332,0.4998418891664352,1.0,0.004722108190200107,0.004673085494936302,9.804537485293064e-05
88,36.616135597229004,7.022351411174873e-06,0.05880016663499772,0.40879254265486054,0.2699231754888335,0.1876838022777277,0.5003763966361231,0.3889211356427609,0.7510160222027286,1.0,0.009612005640529204,0.00946536285976987,0.0002932856579221648,0.04084298893831862,0.17323447139468748,0.15854137748164235,0.16093111254624268,0.32683897162710124,0.27803718665003235,0.5323919910886825,1.0,0.005300680156402662,0.0052483306102928074,0.00010469915645948009
89,36.74967050552368,5.911923104577461e-06,0.057608471521863505,0.4006674248796329,0.2727753158987977,0.18609186429041957,0.4918323787295266,0.39954985473178356,0.7486325063609738,1.0,0.009561445099425551,0.009386806610119057,0.00034927695342861165,0.03447476417141855,0.15404332567812273,0.1372150707533428,0.14481777791356534,0.29996021720897775,0.26722028720757607,0.4957409828405337,1.0,0.004591383667290774,0.004541829484479668,9.910836821998246e-05
90,36.55973219871521,4.8943483704846526e-06,0.058631963581666856,0.4106319260157285,0.27836344974563515,0.18845657701822655,0.49313066043526504,0.39477325975412536,0.7483047381617484,1.0,0.009751775512738921,0.00958764190143701,0.0003282672687893141,0.034166167435234866,0.14034398583168342,0.12894318486125675,0.14234871871532723,0.2883934657259896,0.26443791569812214,0.47928165199175904,1.0,0.004351555133441325,0.0043021742005814175,9.876186638026472e-05
91,36.65270233154297,3.970631432305709e-06,0.05482977831313509,0.3959730985906372,0.27219435172236905,0.18253079399239788,0.4842706896719249,0.3968055753809767,0.7439453539318852,1.0,0.009472044188120424,0.009227004123796784,0.0004900801612088965,0.03693342948284524,0.16282314467899017,0.13593726042720083,0.1507596677442542,0.3111417672277038,0.26437203065349907,0.5070615110527189,1.0,0.00474692546655445,0.00469828474986312,9.728133631852539e-05
92,36.61959767341614,3.141683887136907e-06,0.05296497962049544,0.37640982995568917,0.2705027026704076,0.17942558642381523,0.47470254950555796,0.38944400495292686,0.7270992324745126,1.0,0.009105787190101262,0.00896334032355948,0.0002848937552718204,0.03366934892449545,0.15228894402508295,0.12144710635273251,0.1424271043237868,0.29812836683103067,0.24709557981967203,0.4807950552220424,1.0,0.004332510477253172,0.004282392927060825,0.00010023511480451978
93,36.45263171195984,2.4083238061252703e-06,0.05610659752281093,0.4050579409106876,0.2546231120718687,0.18569350234896437,0.49396342156812495,0.38029268112874176,0.7393241516785083,1.0,0.009290117884097593,0.009119177849793866,0.00034188014952156557,0.03859669583287434,0.1568777214921729,0.11009977192092411,0.155446368879702,0.3091823199873793,0.23806001342911945,0.4841988184087756,1.0,0.004419149883068906,0.0043676927873833775,0.00010291417587249795
94,36.54936742782593,1.77127492713113e-06,0.05594557720544308,0.39579568614694205,0.2623762604332773,0.18429767873226227,0.4887175484358126,0.39039784922650733,0.7397842401051915,1.0,0.009392215290543099,0.009138545725710495,0.0005073391604932208,0.03455712187488573,0.1468499177522991,0.11791499335538602,0.1456704565328116,0.29882068965871467,0.2444226694900582,0.4777032632871042,1.0,0.004273467567578838,0.004224723532553565,9.748804079260925e-05
95,36.439945697784424,1.2311659404862355e-06,0.05518863815904706,0.3733420978668401,0.23290381419230294,0.18319871449555422,0.48043671855265824,0.3703468686440648,0.7163280704408141,1.0,0.008692518841413742,0.008521575210558708,0.00034188725266988667,0.03469119900654376,0.14904948947288987,0.12315032233268519,0.14615114842528834,0.295344123320933,0.254813658127085,0.48378468425479493,1.0,0.004366050910771051,0.004319162653271621,9.37765052462132e-05
96,36.50393533706665,7.885298685522245e-07,0.051025532757668635,0.3850402595850981,0.24327919976384788,0.175972333190587,0.4805667678991079,0.3759014320126549,0.7187286384980167,1.0,0.008749892980682789,0.008591927055090993,0.0003159317454148606,0.033991174961182424,0.14367165381536903,0.127260943584471,0.14424971372745762,0.2928544591306378,0.25295528954348656,0.481639243110045,1.0,0.004348433921014983,0.00430064565542967,9.557664921505831e-05
97,36.68071103096008,4.438035396920009e-07,0.05652102547272311,0.4067086153101404,0.25063487749417723,0.18565024122446244,0.4933309057994582,0.38408505364736334,0.7372573372151482,1.0,0.009257961669982,0.009096256711279962,0.00032340990496734827,0.03254550244552105,0.1367639086791138,0.1123622679313625,0.13933979040194927,0.283899592920439,0.23901033617905518,0.460713488972674,1.0,0.004030625333758734,0.003983416796046198,9.441704288690032e-05
98,36.55007576942444,1.9732715717284434e-07,0.0561566446042825,0.3947829298696768,0.2540573777408421,0.18497043321263099,0.4870266357105733,0.3800637935812553,0.7324383270397045,1.0,0.00921361123664831,0.00902662701288515,0.0003739685411880823,0.03619514398964378,0.1531825792410731,0.11549736007078693,0.1491125870760919,0.2984671188735385,0.24921634590391312,0.4808895743019462,1.0,0.00435962896856075,0.0043119845190472935,9.528885851931193e-05
99,36.670247077941895,4.934396342684005e-08,0.055879015585256264,0.3809147344202083,0.24981384356070507,0.18402294234266248,0.47921630609919236,0.3818025573552639,0.7267087428227873,1.0,0.008979773107890792,0.008840967160877228,0.0002776119407025483,0.03807928811043005,0.15965003289180876,0.11170722587025653,0.15439944548614087,0.3087696177876483,0.23994490671085697,0.4881749723033357,1.0,0.004441052097573583,0.004391871186314255,9.836182458806676e-05
100,36.5647132396698,0.0,0.05615021453856187,0.38093952424088584,0.26814996227549676,0.18338477430161476,0.48279570529822896,0.38367425557979684,0.7298867928630598,1.0,0.009275552306858495,0.009098626074449612,0.00035385246964170924,0.03235984294930312,0.13040719793351443,0.11829999075715011,0.14023581034477106,0.2759927101827786,0.24446050698746352,0.4594371610979089,1.0,0.00404693212172752,0.004001966165096898,8.99319870114952e-05
